en,cn,count,r18
kumano (kancolle),熊野 (kancolle),2421,0
lelouch lamperouge,鲁鲁修·兰佩鲁日,2421,0
tiger girl,虎女,2421,0
hagoromo,霓裳,2420,0
by Ernst Ludwig Kirchner,克希纳,2420,0
by Kevin Sloan,凯文·斯隆,2420,0
bodysuit under clothes,衣服下的紧身衣裤,2419,0
sayonara zetsubou sensei,sayonara zetsubo 老师,2418,0
breastless clothes,无胸衣服,2417,0
kise yayoi,黄濑弥生,2416,0
heart in eye,心在眼中,2412,0
beatrice (umineko),比阿特丽斯 (umineko),2411,0
by Miho Hirano,平野美穗,2410,0
by Russ Mills,Russ Mills公司,2410,0
numbered,编号,2409,0
mankanshoku mako,万色魔子,2407,0
ouro kronii,欧罗克罗尼,2407,0
button badge,纽扣徽章,2406,0
holo,赫萝,2406,0
peeing self,尿尿,2405,1
urinating,排尿,2405,1
urine,尿液,2405,1
ruby rose,红宝石玫瑰,2404,0
sheep ears,羊耳朵,2404,0
monster hunter (character),怪物猎人（角色）,2403,0
torn bodysuit,撕裂的紧身连衣裤,2403,0
after fellatio,口交后,2401,1
by Boris Kustodiev,鲍里斯·库斯妥基耶夫,2400,0
by Andrea Mantegna,安德里亚·曼泰格纳,2400,0
cat ear panties,猫耳内裤,2399,1
american flag bikini,美国国旗比基尼,2398,0
flip-flops,人字拖,2397,0
hunter x hunter,猎人 x 猎人,2395,0
gekkoukan high school uniform,月光馆高中制服,2394,0
higashikata josuke,东方仗助,2394,0
writing,写作,2394,0
shared clothes,共享衣服,2393,0
city lights,城市之光,2392,0
flats,公寓,2392,0
shakugan no shana,灼眼的夏娜 2392,2392,0
orange sky,橙色天空,2391,0
four-leaf clover,四叶草,2390,0
puppet,木偶,2390,0
raccoon girl,浣熊女孩,2390,0
barbara (genshin impact),芭芭拉（原神）,2389,0
pretty (series),漂亮（系列）,2389,0
making-of available,制作可用,2388,0
vertical-striped dress,竖条纹连衣裙,2388,0
coat on shoulders,肩部大衣,2386,0
bird on head,头上的鸟,2384,0
aoba (kancolle),青叶 (kancolle),2383,0
wide ponytail,宽马尾,2383,0
public nudity,公共场合裸体,2382,0
collage,拼贴画,2381,0
sparkle background,闪光背景,2381,0
spill,打翻,2381,0
hyuuga (kancolle),日向 (kancolle),2380,0
by Hsiao-Ron Cheng,萧荣成,2380,0
by Carl Holsoe,卡尔·霍尔索,2380,0
debris,残骸,2379,0
charlotte (madoka magica),夏洛特 (madoka magica),2378,0
maekawa miku,前川未来,2378,0
pink scrunchie,粉色发圈,2378,0
lotus,莲花,2377,0
rubber boots,胶靴,2377,0
covering eyes,遮住眼睛,2376,0
happinesscharge precure!,幸福充电预科！,2376,0
kote,小手,2376,0
pokemon sm (anime),宠物小精灵 sm (动漫),2376,0
striker unit,前锋单元,2376,0
akizuki ritsuko,秋月律子,2374,0
naga u,娜迦 u,2372,0
raihan (pokemon),raihan（口袋妖怪）,2372,0
tokitsukaze (kancolle),时风 (kancolle),2372,0
grey panties,灰色内裤,2371,1
kama (fate),卡玛（命运）,2371,0
lotion,护肤乳,2370,0
by Jeff Goldblum,杰夫·戈德布鲁姆,2370,0
by Tadao Ando,安藤忠雄,2370,0
by Tibor Nagy,蒂博尔·纳吉,2370,0
by Charles-Francois Daubigny,查尔斯·弗朗索瓦·道比尼,2370,0
shiranui mai,不知火舞,2369,0
chained,锁链,2367,0
white scrunchie,白色发圈,2367,0
shoulder carry,肩扛,2366,0
paint,画,2365,0
orange necktie,橙色领带,2364,0
shoe dangle,鞋挂,2364,0
emilia (re:zero),艾米利亚 (re:zero),2363,0
cupcake,纸杯蛋糕,2362,0
diffraction spikes,衍射尖峰,2362,0
remote control vibrator,遥控振动器,2362,1
holding axe,手持斧头,2360,0
leopard print,豹纹,2360,0
by Jacob Lawrence,雅各布·劳伦斯,2360,0
by Andre Derain,德朗,2360,0
taimanin (series),taimanin (系列),2359,0
bar,酒吧,2357,0
fetal position,胎位,2357,0
single leg pantyhose,单腿连裤袜,2356,0
bento,便当,2355,0
gender request,性别要求,2355,0
cheese,芝士,2353,0
by Bert Hardy,伯特·哈迪,2350,0
purple pantyhose,紫色连裤袜,2349,0
shell casing,外壳,2349,0
keyhole,锁孔,2348,0
kiyohime (fate),清姬（命运）,2347,0
orange nails,橙色指甲,2345,0
paw shoes,爪子鞋,2344,0
layered clothes,分层衣服,2343,0
gaping,多洞张开,2342,1
yunomi,茶碗,2340,0
by Élisabeth Vigée Le Brun,伊丽莎白·维格·勒布伦,2340,0
by Jeremy Geddes,杰瑞米·格德斯,2340,0
by Peter Wileman,彼得·威尔曼,2340,0
yellow kimono,黄色和服,2339,0
world war ii,二战,2337,0
ace attorney,王牌律师,2335,0
luna child,露娜孩子,2335,0
moonlight,月光,2335,0
hip bones,髋骨,2334,0
rabbit hood,兔头兜帽,2334,0
arm hair,臂毛,2333,0
pokemon rgby,口袋妖怪 rgby,2333,0
tunic,束腰外衣,2333,0
fennec (kemono friends),耳廓 (kemono 朋友),2331,0
pinching,捏,2331,0
by Ary Scheffer,阿里·谢佛尔,2330,0
by Coles Phillips,科尔斯·菲利普斯,2330,0
fate/prototype: fragments of blue and silver,命运/原型：蓝色和银色的碎片,2328,0
thank you,谢谢,2328,0
red sleeves,红袖,2327,0
sword of hisou,赫苏之剑,2327,0
stuffed cat,毛绒猫,2326,0
urethra,尿道,2326,0
hallway,走廊,2324,0
hayate no gotoku!,飒飒的豪德！,2323,0
ch'en (arknights),陈 (arknights),2322,0
lace panties,蕾丝内裤,2322,1
reindeer antlers,驯鹿鹿角,2321,0
by Francis Bacon,弗朗西斯·培根,2320,0
by Olafur Eliasson,奥拉富尔·埃利亚松,2320,0
by Eric Wallis,埃里克·沃利斯,2320,0
ear ribbon,耳带,2319,0
holding scythe,拿着镰刀,2317,0
kousaka kirino,香坂桐野,2316,0
star sapphire,星光蓝宝石,2316,0
gem uniform (houseki no kuni),宝石制服 (houseki no kuni),2315,0
goldfish,金鱼,2315,0
unzan,云山,2315,0
candy cane,棒棒糖,2314,0
arms under breasts,胸部下的手臂,2313,1
wedding,婚礼,2313,0
corruption,恶墮/黑化,2312,0
quad tails,四尾,2312,0
abstract,抽象的,2311,0
blue gemstone,蓝色宝石,2311,0
breast curtains,胸帘,2311,1
oboro (kancolle),oboro (kancolle),2311,0
by Alexander Millar,亚历山大·米勒,2310,0
exercise,锻炼,2309,0
medal,勋章,2308,0
quarter note,四分音符,2307,0
robin (fire emblem),知更鸟（火徽）,2307,0
tomoe gozen (fate),tomoe gozen (命运),2306,0
dragon ball super,龙珠超2304,2304,0
red belt,红腰带,2304,0
furry with non-furry,毛茸茸的,2303,1
long eyelashes,长睫毛,2302,0
by Andre Kertesz,安德烈·科尔特斯,2300,0
jealous,嫉妒的,2299,0
red rope,红绳,2299,0
hand in panties,手插入内裤,2298,1
padlock,挂锁,2298,0
pudding,布丁,2298,0
ashigara (kancolle),ashigara (kancolle),2297,0
au ra,光环,2297,0
fashion,时尚,2297,0
year of the tiger,虎年,2296,0
satsuki (kancolle),小月 (kancolle),2295,0
pirate,海盗,2294,0
boko (girls und panzer),博科（女孩和装甲）,2293,0
green scarf,绿色围巾,2293,0
domino mask,多米诺面具,2292,0
stethoscope,听诊器,2291,0
yohane,yohane,2290,0
by Peter Mohrbacher,彼得·莫赫巴赫,2290,0
by Jean-Michel Basquiat,巴斯奎特,2290,0
multiple bows,多弓,2289,0
jean (genshin impact),牛仔（原神影响）,2287,0
brush,刷子,2286,0
jintsuu (kancolle),jintsuu (kancolle),2286,0
earclip,耳夹,2284,0
illustrious (azur lane),杰出（碧蓝航线）,2282,0
black ascot,黑色阿斯科特,2280,0
by Akseli Gallen-Kallela,阿克塞利·加伦·卡莱拉,2280,0
by George Tooker,乔治·图克,2280,0
helmet removed,头盔取下,2278,0
kanon,佳能,2278,0
volleyball,排球,2278,0
electric fan,电风扇,2277,0
holding dagger,手持匕首,2277,0
on shoulder,肩上,2277,0
snot,鼻涕,2277,0
kiyoshimo (kancolle),kiyoshimo (kancolle),2276,0
year of the ox,牛年,2276,0
kara no kyoukai,kara no kyoukai,2275,0
kogal,学生辣妹,2275,0
mogami (kancolle),最上 (kancolle),2275,0
bea (pokemon),比亚（宠物小精灵）,2274,0
latin cross,拉丁十字,2273,0
light green hair,浅绿色头发,2273,0
dice,骰子,2272,0
pant suit,裤装,2271,0
bangs pinned back,刘海固定回来,2268,0
hidamari sketch,hidamari 素描,2268,0
mega man (classic),洛克人 (经典),2268,0
weiss schnee,魏斯施尼,2268,0
skirt tug,拖裙,2267,0
go! princess precure,去！公主 precure,2266,0
happy valentine,情人节快乐,2266,0
ladder,梯子,2266,0
makise kurisu,牧濑红栖,2266,0
crescent earrings,新月耳环,2265,0
seamed legwear,接缝裤袜,2263,0
kagerou (kancolle),影楼 (kancolle),2262,0
huge nipples,巨大乳头,2261,1
aiming at viewer,瞄准观众,2259,0
leg lock,性爱姿势夹腿盘腿,2259,0
flaming eye,火焰之眼,2257,0
hand on another's chest,手放在别人的胸前,2257,0
over-rim eyewear,过框眼镜,2256,0
paddle,桨（状物）,2256,0
urakaze (kancolle),urakaze (kancolle),2255,0
futa (nabezoko),futa (nabezoko),2254,1
torn sleeves,撕裂的袖子,2253,0
kyuubi,九尾,2252,0
soldier,士兵,2252,0
burn scar,烧伤疤痕,2251,0
pink apron,粉色围裙,2251,0
incredibly absurdres,难以置信的荒谬,2250,0
st. gloriana's school uniform,英石。格洛莉安娜的校服,2250,0
orange footwear,橙色鞋,2246,0
uzuki (kancolle),uzuki (kancolle),2246,0
bullpup,无托式枪支,2245,0
emiya kiritsugu,卫宫切嗣,2244,0
nitocris (fate),nitocris (命运),2244,0
nanashi mumei,七无木美,2243,0
zombie pose,僵尸姿势,2242,0
fischl (genshin impact),fischl（原神）,2241,0
mobile suit,机动战士2241,2241,0
single detached sleeve,单分离袖,2240,0
by Stevan Dohanos,Stevan Dohanos公司,2240,0
sunburst,旭日形,2239,0
takami chika,高见千花,2238,0
trash can,垃圾桶,2238,0
sunny milk,阳光牛奶,2237,0
nakiri ayame,中切绫雨,2236,0
ainu clothes,阿伊努人衣服,2235,0
duffel bag,行李袋,2235,0
feather trim,羽毛饰边,2234,0
shower head,花洒,2234,0
coattails,上衣燕尾,2233,0
fairy tail,妖精的尾巴,2233,0
green thighhighs,绿色的大腿袜,2233,0
orange scrunchie,橙色发圈,2232,0
stone ocean,石海,2232,0
vibrator under clothes,衣服下的振动器,2232,1
2018,2018,2230,0
erica hartmann,埃丽卡哈特曼,2230,0
miyafuji yoshika,宫藤吉香,2230,0
kallen stadtfeld,卡伦 stadtfeld,2229,0
isokaze (kancolle),矶风 (kancolle),2226,0
makima (chainsaw man),makima（电锯人）,2226,0
melty blood,融化的血液,2225,0
purple choker,紫色项圈,2225,0
finger to cheek,手指到脸颊,2224,0
subtitled,有字幕,2224,0
turtle shell,龟壳,2224,0
wide spread legs,阔腿,2224,0
2019,2019,2223,0
artoria pendragon (lancer) (fate),artoria pendragon (lancer) (命运),2223,0
negligee,晨衣,2223,0
soulcalibur,灵魂之剑,2223,0
wet swimsuit,湿泳衣,2223,0
green hairband,绿色发带,2222,0
ramen,拉面,2220,0
by Diane Arbus,戴安·阿勃丝,2220,0
by Sofonisba Anguissola,索福尼斯巴·安圭索拉,2220,0
soccer ball,足球,2219,0
made in abyss,深渊制造,2218,0
purple wings,紫色翅膀,2218,0
alternate headwear,备用头饰,2217,0
anime coloring,动漫着色,2217,0
official alternate hairstyle,官方备用发型,2217,0
pillarboxed,竖式边框,2217,0
tachibana arisu,橘有栖,2217,0
bra peek,胸罩偷看,2214,0
come hither,过来,2214,0
m.u.g.e.n,穆根,2214,0
mole on thigh,大腿上的痣,2214,0
shark girl,鲨鱼女孩,2213,0
lappland (arknights),拉普兰（方舟之夜）,2212,0
mobile suit gundam,机动战士高达 2212,2212,0
bass guitar,低音吉他,2211,0
profanity,脏话,2210,0
yorigami shion,与纸诗园,2210,0
pastry,糕点,2208,0
seashell,贝壳,2208,0
natsuiro matsuri,夏色祭,2207,0
pig,猪,2207,0
two-tone skirt,两色半裙,2207,0
heart pillow,心枕,2206,0
horseshoe ornament,马蹄饰,2206,0
unryuu (kancolle),unryuu (kancolle),2206,0
2016,2016,2204,0
carnelian,红玉髓,2203,0
cross hair ornament,十字发饰,2203,0
ears down,耳朵向下,2203,0
fur-trimmed hood,毛皮饰边兜帽,2203,0
strap between breasts,胸间带,2202,1
brown theme,棕色主题,2201,0
koshimizu sachiko,小清水幸子,2201,0
shark,鲨鱼,2201,0
crossed ankles,交叉脚踝,2200,0
owl,猫头鹰,2200,0
spandex,氨纶,2200,0
wrestling outfit,摔跤服,2200,0
by James Abbott McNeill Whistler,惠斯勒,2200,0
by Igor Morski,伊戈尔·莫尔斯基,2200,0
spade (shape),铁锹（形状）,2199,0
sleepwear,睡衣,2198,0
diarmuid ua duibhne (lancer) (fate),diarmuid ua duibhne (lancer) (命运),2197,0
untied panties,解开内裤,2196,1
clitoral stimulation,阴蒂刺激,2195,1
rebecca (keinelove),丽贝卡 (keinelove),2195,0
utau,乌陶,2194,0
mismatched bikini,不匹配的比基尼,2193,0
hatsuyuki (kancolle),初雪 (kancolle),2192,0
eyepatch bikini,眼罩比基尼,2191,0
by Ray Caesar,雷·凯撒,2190,0
by Pierre Bonnard,波纳尔,2190,0
doorway,门口,2189,0
nipple rings,乳头环,2189,1
futari wa precure,futari wa precure,2188,0
2015,2015,2187,0
rose print,玫瑰印花,2187,0
suspension,悬吊束缚,2187,0
fire emblem: genealogy of the holy war,火焰纹章：圣战谱系,2186,0
shiranui flare,不知火耀斑,2186,0
single sidelock,单侧锁,2186,0
star in eye,眼睛里的星星,2186,0
coffee cup,咖啡杯,2185,0
mitsudomoe (shape),mitsudomoe (形状),2184,0
two-footed footjob,两足脚交,2184,1
hishikawa rikka,菱川梨花,2183,0
looking at penis,看着阴茎,2183,1
blade,刃,2182,0
nessa (pokemon),内萨（口袋妖怪）,2181,0
sigh,叹息,2181,0
skirt around one leg,一条腿围裙,2181,0
alternate universe,平行宇宙,2179,0
hand on another's hip,手放在别人的臀部,2178,0
locker room,更衣室,2178,0
shibari over clothes,shibari 在衣服上,2178,1
orange choker,橙色项链,2177,0
clothes in mouth,衣服含在嘴里,2176,0
snowflake print,雪花印花,2176,0
warugaki (sk-ii),Warugaki (sk-ii),2176,0
g-string,丁字裤,2175,0
ido (teketeke),伊多 (teketeke),2175,0
exusiai (arknights),exusiai (arknights),2174,0
qing guanmao,清冠茂,2172,0
bandaid on pussy,外阴上的创可贴,2170,1
lifted by another,被另一个人举起,2169,0
corrin (fire emblem) (female),corrin (火徽) (女),2168,0
naoetsu high school uniform,直越高中制服,2168,0
lycoris recoil,石蒜后坐力,2167,0
embers,余火,2165,0
hayami kanade,速见金,2165,0
cold,寒冷,2163,0
lights,光亮/光源,2163,0
akitsu maru (kancolle),秋津丸 (kancolle),2162,0
dizzy (guilty gear),头晕目眩（罪恶装备）,2162,0
shirt removed,脱掉衬衫,2162,0
breast tattoo,胸部纹身,2161,1
crotch tattoo,淫纹,2161,0
arm held back,手臂向后,2160,0
asakura ryouko,朝仓凉子,2160,0
mismatched footwear,不匹配的鞋类,2160,0
by Helene Schjerfbeck,海伦·什耶夫贝克,2160,0
by Gerda Wegener,葛尔妲·魏格纳,2160,0
calendar (medium),日历（中）,2159,0
holding panties,拿着内裤,2159,1
simon (ttgl),西蒙 (ttgl),2159,0
flame-tipped tail,火焰尾翼,2156,0
hisahiko,久彦,2155,0
raincoat,雨衣,2155,0
doll hug,娃娃拥抱,2154,0
shaved ice,刨冰,2154,0
sun symbol,太阳符号,2154,0
talons,鸟爪,2154,0
mallet,木槌,2153,0
sweets,糖果,2153,0
shiratsuyu (kancolle),白津 (kancolle),2152,0
zero suit,零套装,2152,0
chef hat,厨师帽,2151,0
cigar,雪茄,2151,0
magazine (object),杂志（对象）,2151,0
sheep girl,羊女,2150,0
by Paolo Veronese,保罗·委罗内塞,2150,0
kitauji high school uniform,北路高中校服,2149,0
oshiro project,oshiro 项目,2149,0
walk-in,走进,2149,0
diagonal bangs,斜刘海,2147,0
brown bag,棕色包,2145,0
head-mounted display,头戴式显示器,2145,0
wa maid,女仆,2145,0
weibo username,微博用户名,2144,0
yellow scrunchie,黄色发圈,2144,0
giving,给予,2143,0
holding person,控股人,2143,0
final fantasy vi,最终幻想 vi,2142,0
taigei (kancolle),太极 (kancolle),2141,0
tokyo ghoul,东京食尸鬼,2141,0
by Pieter Bruegel The Elder,彼得·布鲁格尔老人,2140,0
by Anne-Louis Girodet,安妮·吉罗代,2140,0
nakano nino,中野二野,2139,0
black cardigan,黑色开衫,2138,0
houjou satoko,后城里子,2138,0
project diva (series),项目女主角（系列）,2138,0
mika (girls und panzer),米卡（女孩和装甲）,2135,0
orange gloves,橙色手套,2135,0
white theme,白色主题,2135,0
gertrud barkhorn,格特鲁德·巴克霍恩,2134,0
ooarai military uniform,大洗军装,2134,0
tuxedo,燕尾服,2134,0
wa2000 (girls' frontline),wa2000（少女前线）,2133,0
frilled kimono,褶边和服,2132,0
photo-referenced,照片参考,2132,0
green coat,绿色外套,2131,0
ram (re:zero),内存 (re:zero),2131,0
flat ass,扁屁股,2130,1
oda nobunaga (fate),织田信长（命运）,2130,0
by John Duncan,邓肯,2130,0
by Paul Corfield,保罗·科菲尔德,2130,0
2017,2017,2128,0
cum on boy,射 上 男孩,2128,1
sitting on face,坐在脸上,2128,0
skull and crossbones,骷髅和交叉骨,2128,0
aoki reika,青木玲香,2126,0
ixy,ixy,2126,0
bow (bhp),弓（bhp）,2125,0
hand grab,手抓,2125,0
orgy,淫乱派对,2124,1
spacesuit,宇航服,2123,0
star ocean,星海,2123,0
horizontal pupils,水平瞳孔,2122,0
look-alike,长得像,2121,0
bloom,辉光/盛开,2120,0
pink bodysuit,粉色紧身连衣裤,2120,0
sword girls,剑少女,2119,0
arm around neck,搂着脖子,2118,0
ribbed shirt,罗纹衬衫,2118,0
typo,错字,2118,0
striped jacket,条纹夹克,2117,0
grey coat,灰色外套,2116,0
kirisawa juuzou,雾泽十造,2114,0
text-only page,纯文本页面,2114,0
undersized clothes,小号衣服,2114,0
uneven sleeves,不均匀的袖子,2114,0
multiple horns,多角,2112,0
yellow fur,黄色毛皮,2112,0
blue belt,蓝带,2111,0
rice bowl,饭碗,2111,0
checkered scarf,格纹围巾,2110,0
by Gaston Bussière,加斯顿·布西埃,2110,0
alice (alice in wonderland),爱丽丝（爱丽丝梦游仙境）,2107,0
futami mami,二见真身,2107,0
callie (splatoon),callie (splatoon),2106,0
chest sarashi,胸部 sarashi,2106,0
clip studio paint (medium),剪辑工作室油漆（中）,2106,0
dragon quest iii,勇者斗恶龙 iii,2106,0
frilled hair tubes,褶边发管,2106,0
mouth drool,流口水,2106,0
see-through shirt,透视衬衫,2106,0
o3o,o3o,2102,0
by Flora Borsi,弗洛拉·博尔西,2100,0
by Howard Pyle,霍华德·派尔,2100,0
by Eduardo Kobra,爱德华多·科布拉,2100,0
dd (ijigendd),dd (ijigendd),2098,0
hairy,毛发浓密,2097,0
scar on arm,手臂上的伤疤,2097,0
suspender shorts,吊带短裤,2097,0
bit gag,有点堵嘴,2096,0
kirima syaro,kirima syaro,2096,0
louise francoise le blanc de la valliere,路易丝·弗朗索瓦·勒布朗·德拉瓦利埃,2094,0
millipen (medium),千本（中）,2094,0
muvluv,muvluv,2094,0
gundam seed destiny,高达种子命运2093,2093,0
puckered lips,皱起的嘴唇,2092,0
prone bone,俯卧骨,2091,0
red gemstone,红色宝石,2091,0
