en,cn,count,r18
yumeno uta,梦野歌146,146,0
yutsumoe,友友,146,0
zebra,斑马,146,0
zenno rob roy (umamusume),zenno rob roy (umamusume),146,0
aks-74u,AKS-74U突击步枪,145,0
ameyu (rapon),ameyu (rapon),145,0
another eidos-r,另一个 eidos-r,145,0
ark kan,方舟,145,0
arrest,被逮捕,145,0
artist progress,艺术家进步,145,0
asclepius (fate),阿斯克勒庇俄斯（命运）,145,0
barn,谷仓,145,0
battle athletes,战斗运动员,145,0
bebe (bebe pp),贝贝 (贝贝 pp),145,0
blackrabbitsoul,黑兔灵魂,145,0
borderless panels,无边框面板,145,0
breast fondle,胸部抚摸,145,1
c-low,c-低,145,0
cherubi,小天使,145,0
chirigami-san,chirigami-san,145,0
chobi (akchu),chobi (akchu),145,0
cooling pad,冷却垫,145,0
coyote ragtime show,郊狼拉格泰姆秀,145,0
crossed swords,交叉的剑,145,0
dango (uni 520),团子 (uni 520),145,0
deformed,字符比例变形,145,0
deirdre (fire emblem),deirdre（火徽）,145,0
deoxys (normal),deoxys (正常),145,0
dora v nu,多拉诉努,145,0
echizen (n fns17),越前 (n fns17),145,0
erect sawaru,直立 sawaru,145,0
eris (konosuba),厄里斯 (konosuba),145,0
esukee,145,145,0
ettone,埃顿,145,0
expedition uniform,远征制服,145,0
fateline alpha,命运线阿尔法,145,0
fernandia malvezzi,费尔南迪亚·马尔韦齐,145,0
foster's home for imaginary friends,福斯特的假想朋友之家,145,0
framed insect,框架昆虫,145,0
freeze-ex,冷冻前,145,0
furorina,芙萝莉娜,145,0
futaba suetsuki,双叶末月,145,0
ginga tetsudou 999,银牙铁豆 999,145,0
goho mafia! kajita-kun,戈霍黑手党！梶田君,145,0
greater roadrunner (kemono friends),更大的走鹃（kemono朋友）,145,0
hamedoragon,五边形,145,0
happy tree friends,快乐的树朋友,145,0
hara tetsuo (style),原哲男（风格）,145,0
horikita suzune,堀北铃音,145,0
hoshizora e kakaru hashi,星空 e kakaru 桥,145,0
hot melon,热瓜,145,0
ieiri shoko,进入翔子,145,0
ienaga mugi,家永麦145,145,0
ilyana (fire emblem),伊利亚娜（火徽）,145,0
innertube with ears,带耳朵的内胎,145,0
jikihatiman,吉基哈提曼,145,0
jinroku,金六,145,0
jitomi monoe,单重实美,145,0
kahlua (artist),卡鲁瓦（艺术家）,145,0
kamishiro seren,神城瑟琳,145,0
kendy (revolocities),肯迪（革命）,145,0
kido (choushouya),鬼户（杂草屋）,145,0
kinjyou (shashaki),kinjyou (shashaki),145,0
kirishima romin,雾岛罗敏,145,0
komajirou,驹治郎,145,0
kurihara kenshirou,栗原健四郎,145,0
kuromari (runia),kuromari（鲁尼亚）,145,0
ladies versus butlers!,女士与管家！,145,0
liu liaoliao,刘辽辽,145,0
matsuyuki atsumu,松之厚木,145,0
metapod,元足类,145,0
minion 3 (zannen onna-kanbu black general-san),小黄人 3 (zannen onna-kanbu black general-san),145,0
mocchisake,摩奇酒,145,0
mou tama maru,牟多摩丸,145,0
murano,穆拉诺,145,0
mutant,突变体,145,0
nagasarete airantou,nagasarete airantou,145,0
naruse ibara,成濑伊原,145,0
natori (natorism),名取（自然主义）,145,0
nekoguchi,猫口,145,0
nishizono shinsuke,西园新助,145,0
nori senbei,紫菜仙贝,145,0
object head,对象头,145,0
oikura sodachi,大仓纯立,145,0
okazaki yasuha,冈崎康叶,145,0
oozora itsuki,大空五月,145,0
otome gee sekai wa mob ni kibishii sekai desu,otome gee sekai wa mob ni kibishii sekai desu,145,0
oweee,哎呀,145,0
pirate ship,海盗船,145,0
princess athena,雅典娜公主,145,0
pringles,品客薯片,145,0
purple tabard,紫色战袍,145,0
ribbon-trimmed underwear,缎带边饰内衣,145,1
sankomichi,三光道,145,0
seinen,赛宁,145,0
shadaloo dolls,阴影娃娃,145,0
shiba nanasei,芝七星,145,0
shibi,石壁,145,0
shino (syllable),shino (音节),145,0
shishiou no mofumofu,shishiou no mofumofu,145,0
shoe flower,鞋花,145,0
singing! (k-on!),唱歌！ （开！）,145,0
sinzen,新前,145,0
sorano (12gou),索拉诺 (12gou),145,0
sugaishi,菅石,145,0
suisen-21,suisen-21,145,0
sussurro (summer flowers) (arknights),sussurro（夏花）（方舟）,145,0
sword art online the movie: ordinal scale,刀剑神域电影：序数比例,145,0
tachibana yuu,橘优,145,0
tachikoma,立驹,145,0
tenbou,点棒,145,0
tenkawa nayuta,天川那由多,145,0
tenzin (arknights),丹增（方舟之夜）,145,0
theodore (persona),西奥多（角色）,145,0
tokira nozumi,时良nozumi,145,0
tsumitani daisuke,笠谷大辅,145,0
tsuyomaru,津阳丸,145,0
tunapon01,金枪鱼01,145,0
ura tomomi,浦友美,145,0
usamata,乌萨玛塔,145,0
voodoothur,巫毒,145,0
waku (ayamix),waku (ayamix),145,0
yae (ganbare goemon),八重（ganbare goemon）,145,0
yae sakura (flame sakitama),八重樱（火焰崎玉）,145,0
yamai,雅麦,145,0
yamakaze kai ni (kancolle),yamakaze kai ni (kancolle),145,0
yayoi (egoistic realism),yayoi（利己现实主义）,145,0
yuuki hb,优纪HB,145,0
zaregoto tsukai no deshi,zaregoto tsukai no deshi,145,0
zetton,泽顿,145,0
zip available,可用拉链,145,0
7ife,7生活,144,0
admiral shiro (shino),白上将（四野）,144,0
age switch,年龄开关,144,0
aiuti,奥提,144,0
akebi komichi,明美小道,144,0
akino shin,秋野心,144,0
akitsuki (oenothera),秋月（月见草）,144,0
ale (ale halexxx),麦酒 (ale halexxx),144,0
aloe (kenkou3733),芦荟 (kenkou3733),144,0
alto-00,中音-00,144,0
amairo islenauts,amairo islenauts,144,0
amatori chika,amatori chika,144,0
amatsukaze (kancolle) (cosplay),amatsukaze (kancolle) (cosplay),144,0
andou you,和你,144,0
animage,动画,144,0
aotori,青鸟,144,0
aratama (a-tama),aratama (a-tama),144,0
arima (arima bn),有马 (arima bn),144,0
aspara,天冬酰胺,144,0
ayano yuu (sonma 1426),绫野悠 (sonma 1426),144,0
azusa (swimsuit) (blue archive),azusa（泳装）（蓝色档案）,144,0
bagpipe (queen no. 1) (arknights),风笛 (queen no. 1) (arknights),144,0
baltimore (black ace) (azur lane),巴尔的摩（黑色王牌）（碧蓝航线）,144,0
bellsprout,钟芽菜,144,0
black fundoshi,黑色粉底,144,0
blood trail,血迹,144,0
boro,博罗,144,0
bottoms1237,底部1237,144,0
broken ground,破碎的地面,144,0
brown rose,棕玫瑰,144,0
chabo (fuketsudan),chabo (fuuketsudan),144,0
charging device,充电装置,144,0
cherrypin,樱桃针,144,0
china,中国,144,0
chiyo (ane naru mono),chiyo (ane naru mono),144,0
clouble,卢布,144,0
collared capelet,有领披肩,144,0
conte di cavour nuovo (kancolle),conte di cavour nuovo (kancolle),144,0
criminal girls,犯罪女孩,144,0
dabadhi,达巴迪,144,0
danmaku comments,弹幕评论,144,0
dav-19,dav-19,144,0
deathalice,死神,144,0
deerling,鹿,144,0
disdain,蔑视,144,0
drang (granblue fantasy),drang（碧蓝幻想）,144,0
drie,干,144,0
elf (houtengeki),精灵 (houtengeki),144,0
emiya kiritsugu (assassin),卫宫切嗣（刺客）,144,0
ensemble girls!,合奏女孩！,144,0
esuyuki,结雪,144,0
eye symbol,眼睛符号,144,0
facebook,脸书,144,0
famas,famas自动步枪,144,0
feather dress,羽毛连衣裙,144,0
flyer,传单,144,0
folinic (arknights),叶酸（方舟之夜）,144,0
frederic chopin,弗雷德里克·肖邦,144,0
fuka (hk nemo),fuka (hk nemo),144,0
funnyari,有趣的,144,0
ganbare ganbare (itou life),ganbare ganbare (伊藤生活),144,0
gouda nagi,豪达凪,144,0
grey robe,灰色长袍,144,0
grimgrim,严峻,144,0
gun case,枪盒,144,0
gundam wing endless waltz,高达之翼无尽华尔兹 144,144,0
habatakuhituji,habatakuhituji,144,0
hanagata,花形,144,0
hanazono shizuma,花园静间,144,0
hand to own face,手对自己的脸,144,0
hawe king,霍金,144,0
hetareeji,hetareeji,144,0
hexagram hair ornament,六芒星头饰,144,0
hinata masaki,日向正树,144,0
hinata mutsuki,日向睦月,144,0
hisakata souji,久方总司,144,0
hisou tensoku,久久天速,144,0
holding cookie,拿着饼干,144,0
hololive gamers,全息游戏玩家,144,0
hong kong (hetalia),香港（黑塔利亚）,144,0
hoothoot,嘘,144,0
horns pose,喇叭姿势,144,0
houden eizou,后登映藏,144,0
houmatu awa,呼玛图阿瓦,144,0
huniepop,huniepop,144,0
hz (murder license ),hz（谋杀执照）,144,0
ichigai (hayawossan),ichigai (hayawossan),144,0
ignatz victor,伊格纳茨维克托,144,0
ikezawa kazuma,池泽和马,144,0
insult,侮辱,144,0
iwamushi,岩蒸144,144,0
jackal boy,豺狼男孩,144,0
jet yowatari,喷气式飞机 yowatari,144,0
kamen rider wizard,假面骑士巫师 144,144,0
kaneshiya sitara,金石屋西塔拉,144,0
kanitama (putyourhead),kanitama (putyourhead),144,0
katami shinta,katami shinta,144,0
kawai rie,卡哇伊里,144,0
kidnapped,被捆绑,144,0
kihaiu,基海乌,144,0
kimtoxic,金毒性,144,0
king crimson (stand),深红之王（看台）,144,0
kirome (kamipaper),kirome (kamipaper),144,0
kishido temma,岸户天满,144,0
kittew,小猫,144,0
kiznaiver,基兹纳维尔,144,0
kokubunji koyori,国分寺小赖,144,0
kuroduki (pieat),黑杜基 (pieat),144,0
kurukuru (sekai seifuku),kurukuru (sekai seifuku),144,0
kusunoki midori,楠木绿,144,0
kusunoki yukimura,楠木幸村,144,0
lace-trimmed ribbon,蕾丝边饰带,144,0
leather choker,皮革项链,144,0
licking blade,舔刀片,144,0
loundraw,loundraw,144,0
love train,爱情火车,144,0
luna (shadowverse),月神（影子）,144,0
lvlv,lvlv,144,0
m1918 bar,m1918 酒吧,144,0
mailman,邮递员,144,0
majokko (kancolle),majokko (kancolle),144,0
malenia goddess of rot,Malenia 腐烂女神,144,0
mallizmora,马利兹莫拉,144,0
man face,男人的脸,144,0
maruse nisanosuke,maruse nisanosuke,144,0
matou zouken,间头造拳,144,0
matsumiya kiseri,松宫kiseri,144,0
mazenda (3378),马曾达 (3378),144,0
mepikari,梅皮卡里,144,0
mia (fai1510),米娅 (fai1510),144,0
midorikawa hana,绿川花,144,0
mihifu,见闻,144,0
minagiku,南菊,144,0
mini-ikamusume,迷你 ikamusume,144,0
minimalism,极简主义,144,0
minimized,微型化,144,0
mirai denki,未来电机,144,0
miru (mill 36),米鲁（36 号磨机）,144,0
mismatched wings,不匹配的翅膀,144,0
mitsurugi tsurugi,御剑鹤木,144,0
miyashiro ryuutarou,宫城龙太郎,144,0
miyazen,宫前,144,0
mizuki sei,水木诚,144,0
moe2015,萌王大会2015,144,0
mofu,魔府,144,0
monchan rev3,monchan rev3,144,0
montpelier (azur lane),蒙彼利埃（碧蓝航线）,144,0
mosta (lo1777789),莫斯塔 (lo1777789),144,0
mugicha (mugicha0929),mugicha (mugicha0929),144,0
mutsu (snail),陆奥（蜗牛）,144,0
neeko (league of legends),neiko（英雄联盟）,144,0
nenosame,尼诺沙姆,144,0
nephenee (fire emblem),尼菲尼（火徽）,144,0
nikola tesla (fate),尼古拉·特斯拉（命运）,144,0
nishimura kinu,西村衣奴,144,0
ogami ren,大神仁,144,0
okiru,冲,144,0
oku (okumen),奥（奥门）,144,0
oldlim,老林,144,0
onigunsou,饭团搜,144,0
osechi,御节料理（日本在过节时候的食物）,144,0
pachinko,弹球,144,0
peace@pieces,和平@件,144,0
pickelhaube,皮克尔豪头盔（普鲁士一种带尖刺的军帽）,144,0
pink horns,粉红色的角,144,0
priapus,普里阿普斯,144,0
pyonpyonmaru,坪坪丸,144,0
rabbit (wlsdnjs950),兔子 (wlsdnjs950),144,0
reiha (penetrate),reiha (穿透),144,0
riddle rosehearts,谜语玫瑰心,144,0
rita rossweisse (artemis),丽塔 rossweisse (阿尔忒弥斯),144,0
robo (chrono trigger),机器人（计时触发器）,144,0
ruru (gi xxy),ruru (gi xxy),144,0
ryou (shirotsumesou),ryou (shirotsumesou),144,0
sakura ayane,樱花绫音,144,0
sangoku infinity,三国无限,144,0
sasaki tatsuya,佐佐木达也,144,0
scott malin,斯科特·马林,144,0
screw in head,螺丝头,144,0
scyther,镰刀,144,0
selesia upitiria,塞莱西亚乌皮蒂里亚,144,0
senzzang,森赞,144,0
sesshouin kiara (swimsuit mooncancer) (first ascension),杀生院 kiara（泳装月亮癌症）（第一次升天）,144,0
shadowsinking,沉影,144,0
shimohira reika,下平丽香,144,0
shiokazunoko,盐和之子,144,0
shiomizu (swat),潮水（特警）,144,0
shiranui (nakiri ayame),不知火（nakiri ayame）,144,0
shoukaku kai ni (kancolle),shoukaku kai ni (kancolle),144,0
shouma keito,庄马敬斗,144,0
shuckle,脱壳,144,0
slacks,休闲裤,144,0
smelling hair,闻头发,144,0
snozaki,snozaki,144,0
solar eclipse,日食,144,0
sophia (granblue fantasy),索菲亚（碧蓝幻想）,144,0
space adventure cobra,太空冒险眼镜蛇,144,0
spinning top,陀螺,144,0
spitting blood,吐血,144,0
st. hilde academy of magic uniform,英石。希尔德魔法学院,144,0
star ocean first departure,星海初航,144,0
studded jacket,铆钉夹克,144,0
suihi,水日,144,0
suzuka utako,铃鹿歌子,144,0
suzuki nene,铃木内内,144,0
suzumiya akane,凉宫茜,144,0
suzumori 521,铃森 521,144,0
swirlix,漩涡,144,0
tabe koji,大部曲,144,0
takei ooki,武井大木,144,0
takenashi eri,武志绘里,144,0
tangaroa (housamo),坦加罗亚 (housamo),144,0
tani takeshi (character),谷武（角色）,144,0
taruya,樽屋,144,0
teekyuu,teekyuu,144,0
telnyashka,特尔尼亚什卡背心,144,0
tennohi,天野飞,144,0
teoshiguruma,teoshiguruma,144,0
titan (titanfall),泰坦（泰坦陨落）,144,0
todding,托丁,144,0
toe seam,脚趾缝,144,0
torii eriko,鸟居绘里子,144,0
toshizou (0714),俊三 (0714),144,0
toudou itsumi,豆豆五海,144,0
tropius,特罗皮乌斯,144,0
tusk (stand),象牙（支架）,144,0
tweezers,镊子,144,0
type 89 i-gou,89型i-gou,144,0
urameshi yusuke,浦目佑介,144,0
uta macross sumaho deculture,uta macross sumaho deculture,144,0
uwu,嘴型uwu,144,0
vestia zeta,vessia zeta,144,0
wakku kan,wakku kan,144,0
wanaca,瓦纳卡,144,0
watanabe yasuaki,渡边靖明,144,0
webcam,直播摄像头,144,0
wei xiao,魏晓,144,0
wendy's,温迪的,144,0
xiaoshou xiansheng,小手先生,144,0
yachi hitoka,谷地人冈,144,0
yami (m31),亚美 (m31),144,0
yanje,严杰,144,0
yellow feathers,黄色羽毛,144,0
yoo (tabi no shiori),yoo (tabi no shiori),144,0
yoshida nobuyoshi,吉田信义,144,0
youhei 64d,友黑64d,144,0
young zelda,年轻的塞尔达,144,0
yunodon (sugar maple),yunodon（糖枫）,144,0
ziling,紫菱,144,0
zun (artist),尊（艺术家）,144,0
2drr,2drr,143,0
404 logo (girls' frontline),404标志（少女前线）,143,0
a.hebmuller,a.hebmuller,143,0
after rain,雨后,143,0
akatoro (nightlord),akatoro（夜王）,143,0
amemiya taiyou,雨宫太阳,143,0
anna (sennen sensou aigis),安娜 (sennen sensou aigis),143,0
arashiki mamizu,岚麻水,143,0
arcade sona,街机唢呐,143,0
atsumi jun,渥美君,143,0
bengus,孟加拉,143,0
biohazard symbol,生物危害标志,143,0
bunny mask,兔子面具,143,0
carrot (one piece),胡萝卜（一根）,143,0
cecil damon,塞西尔·达蒙,143,0
cheshirrr,切希尔,143,0
ciel alencon,雪儿阿朗孔,143,0
constantine xi (fate),君士坦丁十一世（命运）,143,0
double spoiler,双扰流板,143,0
eclair martinozzi,泡芙马丁诺齐,143,0
egyptian art,埃及艺术,143,0
el shaddai,艾尔沙代,143,0
eluthel,埃卢塞尔,143,0
enmanuelart20,enmanuelart20,143,0
erechan,埃勒坎,143,0
felarya,费拉里亚,143,0
foreplay,前戏,143,0
fou (ssqseeker),fou (ssqseeker),143,0
full moon wo sagashite,满月 wo sagashite,143,0
futatsuki eru,二月eru,143,0
german army,德军,143,0
grimm (rwby),格林（rwby）,143,0
hashiko nowoto,今本哈希子,143,0
hatozuki tsumiki,Hatozuki tsumiki,143,0
hisuian typhlosion,久水伤寒,143,0
hiyajou maho,hiyajou maho,143,0
hyouta (yoneya),hyouta (yoneya),143,0
ico (green bullet),ico（绿色子弹）,143,0
inou-battle wa nichijou-kei no naka de,inou-battle wa nichijou-kei no naka de,143,0
irma,厄玛,143,0
january,一月,143,0
jet engine,喷气发动机,143,0
jupiter symbol,木星符号,143,0
kamen rider kabuto,假面骑士kabuto,143,0
kamen rider ryuki,假面骑士ryuki,143,0
kamiki uutarou,神木宇太郎,143,0
kanda yuu,神田悠,143,0
kanora,卡诺拉,143,0
karan,卡兰,143,0
kawashiro nitori (cosplay),河城 nitori (cosplay),143,0
kesuida,可穗达,143,0
kishida-shiki,岸田式,143,0
knight (hollow knight),骑士（空心骑士）,143,0
kokonoka,可可诺卡,143,0
kotori photobomb,小鸟光弹,143,0
kuroya shinobu,黑屋忍,143,0
kurusu shou,久留寿,143,0
lamia loveless,拉米亚无爱,143,0
leopard,豹,143,0
ling yao,凌遥,143,0
lock cole,锁芯,143,0
lycanroc (midday),lycanroc (中午),143,0
lysander z,莱山德 z,143,0
machine-doll wa kizutsukanai,机械人偶 wa kizutsukanai,143,0
majestic prince,雄伟的王子,143,0
mikel (4hands),米克尔 (4hands),143,0
minami rena,南丽奈,143,0
mitarai shouta,御手洗昭夏,143,0
mitsuboshi colors,三菱颜色,143,0
motohara moka,元原摩卡,143,0
neko sensha,猫仙社,143,0
nut (food),坚果（食品）,143,0
ochikazuki ni naritai miyazen-san,ochikazuki ni naritai miyazen-san,143,0
oiun,欧云,143,0
okbnkn,好的,143,0
on stool,在凳子上,143,0
oosawara sadao,大泽原定道,143,0
opposing sides,对立面,143,0
orange (touhou),橙色（东方）,143,0
otosaka yuu,大坂悠,143,0
ouka (ra-raradan),ouka (ra-raradan),143,0
ouse (otussger),乌斯 (otussger),143,0
papa (shimeguru),爸爸（shimeguru）,143,0
pectoral squeeze,胸部挤压,143,0
pedophile,恋童癖,143,0
phoenix wright: ace attorney - trials and tribulations,凤凰赖特：王牌律师 - 考验与磨难,143,0
pilokey,飞行员,143,0
pinki (shounenkakuseiya),Pinki (少年阁生屋),143,0
poi (last origin),poi（最后来源）,143,0
popotan,波波坦,143,0
prinz eugen (cordial cornflower) (azur lane),欧根亲王（亲切的矢车菊）（碧蓝航线）,143,0
psd (psdgai),psd (psdgai),143,0
raitho,雷索,143,0
rasis,拉西斯,143,0
rasusurasu,拉苏拉苏,143,0
ray (yakusoku no neverland),雷（yakusoku no neverland）,143,0
rei (tdn ng),rei (tdn ng),143,0
sabujiroko,三代郎子,143,0
sagging testicles,睾丸下垂,143,0
saotome ako,早乙女赤子,143,0
sasaki haise,佐佐木黑丝,143,0
sawa (snack yoshie),泽和（小吃 yoshie）,143,0
shameimaru aya (cosplay),羞丸绫（角色扮演）,143,0
shintani tsushiya,新谷对屋,143,0
shirane koitsu,白根小津,143,0
sora no iro mizu no iro,空之色 水之色 143,143,0
soso (chlgksk110),搜搜 (chlgksk110),143,0
standing double penetration,站立双渗透,143,0
strider (video game),跨步者（电子游戏）,143,0
super saiyan 3,超级赛亚人 3,143,0
tokimeki memorial 4,tokimeki 纪念馆 4,143,0
tonchan,吨钱,143,0
torn vest,撕裂的背心,143,0
touka gettan,touka gettan,143,0
unimon e,统一 e,143,0
xelloss,xelloss,143,0
yachima tana,八千真奈,143,0
yama raja (elsword),yama raja (elsword),143,0
