en,cn,count,r18
cross-laced top,交叉系带上衣,234,0
dark knight (final fantasy),黑暗骑士（最终幻想）,234,0
devil survivor 2,恶魔幸存者 2,234,0
dew drop,露珠,234,0
diives,潜水,234,0
easonx,easonx,234,0
endro!,恩德罗！,234,0
fangxiang cuoluan,芳香错乱,234,0
floating sword,浮剑,234,0
flower over mouth,花在嘴上,234,0
fukuro daizi,袋代子,234,0
gao (gaolukchup),高 (gaolukchup),234,0
glastonbury1966,格拉斯顿伯里1966,234,0
goomrrat,咕噜噜,234,0
green pajamas,绿色睡衣,234,0
grey horns,灰色的角,234,0
h&k mp7,h&k mp7,234,0
hand in pants,手插进裤子里,234,0
hane (hanegoya),羽根（羽谷屋）,234,0
haruka (blue archive),haruka（蓝色档案）,234,0
hatsushimo kai ni (kancolle),hatsushimo kai ni (kancolle),234,0
high school dxd new,高中 dxd 新,234,0
hizamaru (touken ranbu),hizamaru (刀剑乱舞),234,0
human stacking,人工堆叠,234,0
husband and husband,丈夫和丈夫,234,0
inohara masato,猪原正人,234,0
iruma kamiri,入间神里,234,0
k' (kof),k' (kof),234,0
kamen rider kabuto (series),假面骑士kabuto (系列),234,0
kamishirasawa keine (hakutaku),kamishirasawa keine (hakutaku),234,0
kawamura tenmei,川村天明,234,0
kkopoli,科波利,234,0
konkito,康基托,234,0
kuga tsukasa,久我冢,234,0
kugui kiyunemu,kugui kiyunemu,234,0
lam (ramdayo),林 (ramdayo),234,0
lcl,LCL（EVA）,234,0
leaf bikini,叶比基尼,234,0
leviathan (mega man),利维坦（巨人）,234,0
magic kaito,魔法快斗,234,0
makai senki disgaea 5,魔界战记 5,234,0
matsumotoke,松本,234,0
mattress,床垫,234,0
mina cream,米娜奶油,234,0
minamon (vittel221),米纳蒙 (vittel221),234,0
mine (peak),矿井（峰值）,234,0
mitake eil,御岳eil,234,0
mokku,木姑,234,0
mosquito coil,蚊香,234,0
muteppona hito,muteppona hito,234,0
nakatama kyou,中玉镜,234,0
nefertari vivi,娜芙塔丽·维维,234,0
nicky w,尼基 w,234,0
night wizard,夜间巫师,234,0
nori (seaweed),紫菜（海藻）,234,0
nun bora,修女波拉,234,0
oda nobunaga (swimsuit berserker) (first ascension) (fate),织田信长（泳装狂战士）（第一次升天）（命运）,234,0
oktoberfest,慕尼黑啤酒节,234,0
omoomomo,亲亲,234,0
otter spirit (touhou),水獭精灵（东方）,234,0
packge,包装,234,0
pointy hat,尖顶帽子,234,0
pollux (fate),污染（命运）,234,0
riru,里鲁,234,0
rukitsura,留村,234,0
sakura (medilore),樱花 (medilore),234,0
sakura chiyo (konachi000),樱花千代 (konachi000),234,0
satellite,卫星,234,0
satomi yoshitaka,吉隆里美,234,0
sazamiso rx,佐佐味噌 RX,234,0
sch,学校,234,0
sen'yuu yuuji,仙游雄二,234,0
sharpedo,巨牙鲨,234,0
shimotsuki potofu,下月豆腐,234,0
shingoku no valhalla gate,新国的瓦尔哈拉门,234,0
shirt tan,棕褐色衬衫,234,0
sitonai (fate),Sitonai（命运）,234,0
spider apple,蜘蛛苹果,234,0
spiked boots,尖刺靴,234,0
standing on person,站在人身上,234,0
sticker on face,脸上的贴纸,234,0
sunohara youhei,sunohara youhei,234,0
tape on nipples,乳头上的胶带,234,1
tarachine,焦油麻,234,0
template,带有空白区域的样板,234,0
tenneko yuuri,天猫勇利,234,0
tetsubuta,铁血234,234,0
tomoo (tomo),托莫（托莫）,234,0
tsukiriran,月日兰,234,0
ushiromiya kyrie,ushiromiya kyrie,234,0
vertical-striped socks,竖条纹袜,234,0
wakabayashi iori,若林八神,234,0
watanuki kaname,watanuki kaname,234,0
yae sakura (goushinnso memento),八重樱 (goushinnso memento),234,0
yamaku high school uniform,山久高中制服,234,0
yurume atsushi,yuume atsushi,234,0
zhong lanzhu,钟兰珠,234,0
akagi shun,赤城顺,233,0
c.r.,铬,233,0
conductor,指挥者,233,0
connie springer,康妮·斯普林格,233,0
danganronpa 10th anniversary costume,弹丸论破 10 周年纪念服装,233,0
eraser head (boku no hero academia),橡皮擦头（boku no hero 学术界）,233,0
facing up,朝上,233,0
gojou wakana,五条若菜,233,0
griffin,狮鹫（格里芬）,233,0
hakumen,白面,233,0
heather mason,石南花石匠,233,0
inoshishi (ikatomo),inoshishi (ikatomo),233,0
kakuzatou (koruneriusu),kakuzatou (koruneriusu),233,0
kingin,金金,233,0
kino (kino konomi),奇诺 (kino konomi),233,0
komusun,小木孙,233,0
kooribata,氷旗（买刨冰的店铺门前挂着的旗子）,233,0
lace-up,用系带束紧,233,0
lala tramont,拉拉特拉蒙,233,0
matryoshka (vocaloid),俄罗斯套娃（VOCALOID）,233,0
mawaru (mawaru),马瓦鲁（马瓦鲁）,233,0
mineta minoru,小峰,233,0
misaki high school uniform,美咲高中制服 233,233,0
misnon the great,米农大帝,233,0
mountain han,山汉,233,0
mushi gyouza,蒸饺,233,0
nikkari aoe,nikkari aoe,233,0
nissan,东风日产,233,0
obidome,和服腰带上腰绳的别针,233,0
okayparium,好的parium,233,0
overhead line,架空线,233,0
pinstripe dress,细条纹连衣裙,233,0
pjrmhm coa,pjrmhm coa,233,0
pokemon: the electric tale of pikachu,宠物小精灵：皮卡丘的电子故事,233,0
pumpkaboo,南瓜精,233,0
raphiel shiraha ainsworth,拉斐尔·白哈·安斯沃思,233,0
seolla schweizer,seolla schweizer,233,0
shimhaq,西姆哈克,233,0
shin (dorohedoro),新 (dorohedoro),233,0
skirt grab,裙子抓斗,233,0
static,电视雪花屏,233,0
swim cap removed,取下泳帽,233,0
twister,扭扭乐,233,0
w over eye,w 超过眼睛,233,0
weavile,玛狃拉,233,0
world of warships,战舰世界,233,0
xbox 360,的Xbox 360,233,0
yuuji overall,yuuji 整体,233,0
yuuyuu (yuuki1771),悠悠 (yuuki1771),233,0
zakki,扎基,233,0
accidental pervert,意外变态,232,1
airborne,空运,232,0
amane kurumi,天籁久留美,232,0
arai nobu,新井信,232,0
artillery,火炮,232,0
black order uniform,黑色秩序制服,232,0
cheesecake,乳酪蛋糕,232,0
citemer,引用,232,0
cocoloco,可可可可,232,0
dainamitee,达纳米蒂,232,0
date (senpen),日期 (senpen),232,0
ddari,达里,232,0
door handle,门把手,232,0
double anal,两棒插菊,232,1
empoleon,帝王拿波,232,0
folding screen,折叠屏,232,0
gin moku,杜松子酒,232,0
green buruma,绿色缅甸,232,0
green sash,绿色腰带,232,0
hand to forehead,手放在额头上,232,0
hisuian zorua,翡翠庵,232,0
holding ice cream,拿着冰淇淋,232,0
hungry nun (diva),饥饿的修女 (diva),232,0
imi uzi,咪乌兹,232,0
ishida seito,石田诚藤,232,0
katou haruaki,加藤春明,232,0
konata gazel,科纳塔瞪羚,232,0
koonago,与迷你女性进行的性行为,232,1
kyousaru,京猿,232,0
long ribbon,长丝带,232,0
luse maonang,露丝猫囊,232,0
mhk (mechamania),mhk (机械狂),232,0
mori toshiaki,森俊明,232,0
narusegawa naru,成濑川鸣,232,0
prinz eugen (final lap) (azur lane),欧根亲王（最后一圈）（蔚蓝车道）,232,0
re mii,雷米,232,0
ship's wheel,轮子,232,0
snom,雪吞虫,232,0
super robot wars the lord of elemental,超级机器人大战元素之王,232,0
suzu (cookie),铃（饼干）,232,0
tailred,红马尾战士/索菈·米杜嘉,232,0
tape on pussy,外阴上的带子,232,1
tsuaii,咀嚼,232,0
usami (danganronpa),宇佐美 (danganronpa),232,0
ushiki yoshitaka,牛羊吉隆,232,0
white mage (fft),白法师 (fft),232,0
ambience synesthesia,环境联觉,231,0
baltimore (after-school ace) (azur lane),巴尔的摩（课后王牌）（碧蓝航线）,231,0
brown shawl,棕色披肩,231,0
canaan (character),迦南（字符）,231,0
chikuwa savy,chikuwa 精明,231,0
chiyingzai,吃鹰仔,231,0
churchill (tank),丘吉尔（坦克）,231,0
daitaku helios (umamusume),daitaku helios (umamusume),231,0
fuuma kotarou (fate),风魔小太郎（命运）231,231,0
haryuu (poetto),haryuu (诗人),231,0
hatsune miku (vocaloid4),初音未来 (vocaloid4),231,0
helena blavatsky (swimsuit archer) (fate),海伦娜·布拉瓦茨基 (泳装弓箭手) (命运),231,0
io (pso2),io (pso2),231,0
jon (st05254),乔恩 (st05254),231,0
kira yamato,基拉大和,231,0
kiya machi,木屋町,231,0
lagann,螺岩,231,0
leona west,莱昂娜·韦斯特,231,0
matsui yasutsugu,松井康继,231,0
mikazuki sara,三日月萨拉,231,0
mojarin (kihara mojarin),mojarin (木原 mojarin),231,0
nagasone kotetsu,长根光铁,231,0
noba,野叶,231,0
omamori,御守,231,0
orange wings,橙色翅膀,231,0
osumoto1,大本1,231,0
ox horns,牛角,231,0
pantyhose around one leg,一条腿周围的连裤袜,231,0
pomegranate,石榴,231,0
ridley,Ridley,231,0
rosette (roze-ko),花环 (roze-ko),231,0
sakaki maki,坂木真希,231,0
sen1986,森1986,231,0
snow shelter,雪屋,231,0
spoken zzz,口语 zzz,231,0
suou tatsuya,苏欧达也,231,0
t-34,t-34苏式坦克,231,0
udon entertainment,乌冬面娱乐,231,0
uraharukon,浦春光,231,0
wishiwashi (solo),Wishiwashi (个展),231,0
wolfgang amadeus mozart (fate),wolfgang amadeus mozart (命运),231,0
yuzuki karu,柚木 karu,231,0
alternate shiny pokemon,交替闪亮的口袋妖怪,230,0
amamiya erena,天宫erena,230,0
amano jack,天野千斤顶,230,0
atahuta,阿塔胡塔,230,0
caterpie,绿毛虫,230,0
croquette,炸丸,230,0
detached hood,分离式兜帽,230,0
downpants,内裤,230,0
elie macdowell,埃利麦克道威尔,230,0
elizabeth bathory (second ascension) (fate),伊丽莎白巴托里（第二次提升）（命运）,230,0
frankenstein's monster (cosplay),科学怪人的怪物（角色扮演）,230,0
hachiouji naoto,八王子直人,230,0
hagiwara rin,萩原凛,230,0
hands on own legs,双手放在自己的腿上,230,0
higashi shino,东筱,230,0
holding pocky,抱着百奇,230,0
holding scarf,拿着围巾,230,0
ikuyoan,育妖庵,230,0
kataku musou,无双,230,0
komakusa sannyo,小草山阳,230,0
kuroi susumu,黑井进,230,0
kurokaji,黑鹿路,230,0
march-bunny,三月兔,230,0
megumi (girls und panzer),惠（少女与装甲）,230,0
onsen tamago (nurumayu onsen),温泉玉子（nurumayu温泉）,230,0
power fist,力量拳头,230,0
predicament bondage,困境束缚,230,0
raven cronwell,乌鸦 cronwell,230,0
reiq,赖克,230,0
sagat,维克托·沙加特,230,0
sakieko,sakieko,230,0
seitokai no ichizon,seitokai no ichizon,230,0
shiodome oji,汐留王子,230,0
sitting on car,坐在车上,230,0
stroking another's chin,抚摸别人的下巴,230,0
suzuki (girls und panzer),铃木（少女与装甲）,230,0
tachibana himeko,橘姬子,230,0
taichou haori,台州外罩,230,0
tailmon,迪路兽,230,0
teenage mutant ninja turtles,忍者神龟,230,0
teranen,泰拉宁,230,0
tina fate,蒂娜命运,230,0
tootsuki saryou ryouri gakuen uniform,Tootsuki saryou ryouri 学园制服,230,0
tridisart,tridisart,230,0
umyonge (lkakeu),umonge (lkakeu),230,0
yggdrasil (granblue fantasy),yggdrasil（碧蓝幻想）,230,0
yorda,Yorda,230,0
yuki miku (2019),由纪未来 (2019),230,0
by Isaac Cordal,艾萨克·科达尔,230,0
by Shohei Otomo,小户昭平,230,0
by Tyler Edlin,泰勒·艾德林,230,0
by Erich Heckel,埃里希·黑克尔,230,0
by Dave Dorman,多尔曼,230,0
by Tom Whalen,汤姆·惠伦,230,0
by Jean Bourdichon,让·布尔迪森,230,0
by Jim Davis,吉姆·戴维斯,230,0
by Fang Lijun,方立军,230,0
by Ivan Albright,依凡·阿尔布莱特,230,0
amemiya ruki,雨宫 ruki,229,0
asahina hiyori,朝比奈日和,229,0
atago (school traumerei) (azur lane),爱宕（学校 traumerei）（碧蓝航线）,229,0
ball busting,球破坏,229,0
begging,乞讨,229,0
cum in panties,射在内裤,229,1
curse maker,诅咒制造者,229,0
dancho (dancyo),dancho (dancyo),229,0
fatkewell,法特克威尔,229,0
g'raha tia,格拉哈蒂亚,229,0
galgrease,galgrease,229,0
gelatin,凝胶,229,0
headgear removed,头带被移除,229,0
hip armor,臀部盔甲,229,0
hula hoop,呼啦圈,229,0
inokuma youko,猪熊洋子,229,0
inuno rakugaki,犬野乐垣,229,0
junkrat (overwatch),狂鼠（守望先锋）,229,0
kei kei,箕箕,229,0
kirise mitsuru,桐生见,229,0
koizumi amane,小泉天音,229,0
kolshica,科尔希卡,229,0
kurobe natsumi (shiromanta),黑部夏海 (shiromanta),229,0
kyuuri (miyako),kyuuri (宫古),229,0
lace-trimmed bikini,蕾丝边比基尼,229,0
love hotel,情趣酒店,229,0
matsutani,松谷,229,0
min-naraken,民纳拉肯,229,0
minami kotori (bird),南小鸟（鸟）,229,0
miso soup,味噌汤,229,0
missing tooth,缺牙,229,0
nanana (nanana iz),娜娜娜 (nanana iz),229,0
ndtwofives,ndtwofives,229,0
neck grab,抓脖子,229,0
nezuko,祢豆子,229,0
no symbol,无符号,229,0
nollety,无,229,0
paint tube,油漆管,229,0
pixiv fate/grand order contest 2,pixiv 命运/大订单竞赛 2,229,0
prushka,普鲁修卡,229,0
rabi-ribi,拉比里比,229,0
rangu,让谷,229,0
reel (riru),卷轴 (riru),229,0
rockruff,岩狗狗,229,0
rokkotsu,六甲津,229,0
sakura neko,樱花猫,229,0
senriyama school uniform,千里山校服,229,0
shimohara sadako,下原贞子,229,0
shirayuki towa,白雪东和,229,0
song of broken pines (genshin impact),断松之歌（原神）,229,0
starcraft,星际争霸,229,0
tadano akira,多田野晃,229,0
takami masahiro,高见正弘,229,0
theresa apocalypse (valkyrie pledge),特蕾莎启示录（瓦尔基里的誓言）,229,0
toriatto gununu,托里亚托古努努,229,0
turisasu,图里萨苏,229,0
unicorn (long-awaited date) (azur lane),独角兽（期待已久的约会）（碧蓝航线）,229,0
usagi-san,兔子（普蕾涅儿）,229,0
warrior of light,光之战士,229,0
white rhinoceros (kemono friends),白犀牛 (kemono 朋友),229,0
yellow sweater vest,黄色毛衣背心,229,0
yukishiro arte,雪城艺术,229,0
aburidashi zakuro,aburidashi zakuro,228,0
ajitarou (setsu),味太郎 (setsu),228,0
aloe (quiz magic academy),芦荟（测验魔术学院）,228,0
anchorage water oni,锚地水鬼,228,0
ashigara kai ni (kancolle),ashigara kai ni (kancolle),228,0
bardock,巴多克,228,0
be (o-hoho),是（o-hoho）,228,0
catbell,猫铃,228,0
cherry tomato,樱桃番茄,228,0
draco centauros,半人马龙,228,0
excellen browning,出色的褐变,228,0
eye pop,眼睛流行,228,0
fall guy,秋天的家伙,228,0
ghost print,鬼印,228,0
gogatsu fukuin,五月福阴,228,0
hakuda tofu,白田豆腐,228,0
hopeless masquerade,绝望的伪装,228,0
huanxiang huifeng,欢翔汇丰,228,0
hubert ozwell,休伯特·奥兹威尔,228,0
ice skating,滑冰,228,0
inaba mob (touhou),稻叶暴徒（东方）,228,0
king (snk),国王 (snk),228,0
konan (naruto),小南（火影忍者）,228,0
koseki reina,koseki reina,228,0
kris (deltarune),克里斯（三角符文）,228,0
kujiran,久吉兰,228,0
kyou (fr39),京 (fr39),228,0
machiko (beard),町子（胡须）,228,0
mendou kusai,门豆草赛,228,0
mika (1020mk),米卡 (1020mk),228,0
naitou ryuu,内投流,228,0
noa (nagareboshi),noa (流星),228,0
ooji cha,大治茶,228,0
oshiaki,大明,228,0
poppy (flower),罂粟（花）,228,0
qi lolita,齐洛丽塔228,228,0
rarity,珍奇,228,0
rod (rod4817),杆 (rod4817),228,0
saeki sora,佐伯空,228,0
sakura ryuuken,樱花龙拳,228,0
shibainu niki,柴犬尼基,228,0
sofy,苏菲,228,0
sucking male nipple,吸吮男性乳头,228,1
suzuno fuusuke,铃野扶助,228,0
wally (pokemon),沃利（宠物小精灵）,228,0
yakuza,黑帮,228,0
yamada ako,山田赤子,228,0
yoshi mi yoshi,耀西米耀西,228,0
zenobia (fate),芝诺比亚（命运）,228,0
0930erina,0930艾丽娜,227,0
akiyoshi (tama-pete),秋吉 (tama-pete),227,0
bandaged foot,包扎脚,227,0
bewear,穿着熊,227,0
black sweater vest,黑色毛衣背心,227,0
chain chronicle,连锁编年史,227,0
cracker,饼干,227,0
dark souls ii,黑暗之魂 2,227,0
die (die0118),模具 (die0118),227,0
dragoon (final fantasy),龙骑兵（最终幻想）,227,0
flower basket,花篮,227,0
frozen frog,冷冻青蛙,227,0
geetsu,月,227,0
green pubic hair,绿色阴毛,227,1
headshot,爆头,227,0
hibiki ryouga,响亮,227,0
himeno kanon,姬野佳能,227,0
hitoshura,人修罗,227,0
hugging another's leg,拥抱别人的腿,227,0
huyase,胡亚瑟,227,0
ichi (ichi.colors),ichi (ichi.colors),227,0
illuso,伊鲁索,227,0
imaichi,今市,227,0
japanese postal mark,日本邮政马克,227,0
koshiro itsuki,五月光四郎,227,0
leviathan (umineko),利维坦 (umineko),227,0
marshall k,马歇尔 k,227,0
mckeee,麦基,227,0
mvp,MVP,227,0
namako (takorin),生子（takorin）,227,0
non (nuebako),非 (nuebako),227,0
ouroboros (girls' frontline),衔尾蛇（少女前线）,227,0
persona 1,角色 1,227,0
pink fire,粉红色的火,227,0
poro (league of legends),poro（英雄联盟）,227,0
raspberyl,拉兹贝莉儿,227,0
red panda,小熊猫,227,0
scholar (final fantasy),学者（最终幻想）,227,0
scribble,涂鸦,227,0
sentimental graffiti,感伤的涂鸦,227,0
tachibana momoka,橘桃花,227,0
taira tsukune,平月,227,0
takaishi takeru,高石健,227,0
tenko (gintenko),天子 (gintenko),227,0
throwing needles,扔针,227,0
toeto (vocaloid),toeto (vocaloid),227,0
tsubaki (tatajd),椿（tatajd）,227,0
unime seaflower,统一海花,227,0
uro,尿路,227,0
uta (kuroneko),歌 (黑猫),227,0
vibrator in anus,肛门振动器,227,1
vs,比试,227,0
white album 2,白色专辑 2,227,0
white rabbit (alice in wonderland) (cosplay),白兔（爱丽丝梦游仙境）（角色扮演）,227,0
yaia (granblue fantasy),yaia（碧蓝幻想）,227,0
yokoyama chika,横山千花,227,0
alfonse (fire emblem),阿方斯（火徽）,226,0
angel (evangelion),天使（新世纪福音战士）,226,0
araiguma,有熊,226,0
asami asami,麻美麻美,226,0
ataruman,酒神,226,0
band-width,带宽,226,0
bebebe (pepegakii),贝贝贝 (pepegakii),226,0
cinder fall,煤渣坠落,226,0
convention greeting,会议问候,226,0
ero kaeru,ero kaeru,226,0
gazer (monster girl encyclopedia),凝视者（怪物少女百科）,226,0
hashida itaru,桥田小丸,226,0
hito komoru,小森人,226,0
holding up,坚持,226,0
janne cherry,珍妮樱桃,226,0
k (gear labo),k（齿轮实验室）,226,0
kama (swimsuit avenger) (third ascension) (fate),kama（泳装复仇者）（第三次提升）（命运）,226,0
kaneru,卡内鲁,226,0
kishibe,岸边,226,0
kokona (blue archive),kokona（蓝色档案）,226,0
koma midori,koma midori,226,0
koorimizu,小水,226,0
lilith aensland (cosplay),莉莉丝·安斯兰 (cosplay),226,0
lion dance,舞狮,226,0
maki (natoriumu),真希 (natoriumu),226,0
makino (ukiuo),牧野 (ukiuo),226,0
maylene (pokemon),玛琳（宠物小精灵）,226,0
miya9,宫9,226,0
muka tsuku,向日月,226,0
naked robe,裸袍,226,1
nanjo hikaru,南条光,226,0
naoko-san,奈绪子,226,0
ohlia,奥利亚,226,0
